date;node;edge;user_node;user_edge;node_descrip;node_user_descrip;node_size;url
Mon Dec 12 16:00:38 +0000 2016;808340797108211718;('808340797108211718', '808319728624291842');722162052;('722162052', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";lex_skin89;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 15:54:50 +0000 2016;808339334860521472;('808339334860521472', '808319728624291842');283552866;('283552866', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";Paliliy;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 15:48:02 +0000 2016;808337622322053120;('808337622322053120', '808319728624291842');2527653838;('2527653838', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";schuk33gmailcom;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 15:44:57 +0000 2016;808336849911611394;('808336849911611394', '808319728624291842');3092077689;('3092077689', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";trastoilenergi;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 15:33:52 +0000 2016;808334059642482689;('808334059642482689', '808319728624291842');4875812031;('4875812031', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";koral281960;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 15:26:02 +0000 2016;808332088722255872;('808332088722255872', '808319728624291842');354182953;('354182953', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";atvitek;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 15:11:28 +0000 2016;808328423844233221;('808328423844233221', '808319728624291842');3358510833;('3358510833', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";20e6dc0f5e67464;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 14:54:33 +0000 2016;808324165115772928;('808324165115772928', '808319728624291842');326126230;('326126230', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";Anatoliy_Z_;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 14:47:59 +0000 2016;808322510676754434;('808322510676754434', '808319728624291842');2563038069;('2563038069', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";avlgr;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 14:47:07 +0000 2016;808322292380004352;('808322292380004352', '808319728624291842');3396870226;('3396870226', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";vityapochernin1;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 14:40:49 +0000 2016;808320710586368005;('808320710586368005', '808319728624291842');2938811109;('2938811109', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";Diktator15;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Wed Dec 14 19:10:26 +0000 2016;809113336247963648;('809113336247963648', '808976759613964288');4382805441;('4382805441', '427641057');RT @israel_mid_ru: Accusations by Western countries claiming that Moscow is hindering deliveries of humanit-n aid to Syria are UNTRUE https…;alushkindv;;https://sputniknews.com/middleeast/201612131048506072-russia-syria-aid-accusations/
Wed Dec 14 10:07:44 +0000 2016;808976759613964288;;427641057;;Accusations by Western countries claiming that Moscow is hindering deliveries of humanit-n aid to Syria are UNTRUE… https://t.co/VrJIuKEhgJ;israel_mid_ru;;https://sputniknews.com/middleeast/201612131048506072-russia-syria-aid-accusations/
Tue Dec 13 15:02:20 +0000 2016;808688511524212736;('808688511524212736', '808688229960548352');1294711250;('1294711250', '424598943');RT @dgtlresistance: Lavrov Dismisses Accusations Claiming Russia Hinders Aid Deliveries to Syria https://t.co/CXOyZdj7an;DeyanWonder;;https://sputniknews.com/middleeast/201612131048506072-russia-syria-aid-accusations/
Tue Dec 13 15:01:13 +0000 2016;808688229960548352;;424598943;;Lavrov Dismisses Accusations Claiming Russia Hinders Aid Deliveries to Syria https://t.co/CXOyZdj7an;dgtlresistance;;https://sputniknews.com/middleeast/201612131048506072-russia-syria-aid-accusations/
Tue Dec 13 15:29:55 +0000 2016;808695454531731456;('808695454531731456', '808695369680949248');790137829544366080;('790137829544366080', '790137829544366080');RT @ERadeljasch: Tales of '250,000 Trapped' Aleppo Civilians Just 'Russophobic Chatter': https://t.co/rn64nA75IQ преко @SputnikInt;ERadeljasch;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Tue Dec 13 15:29:35 +0000 2016;808695369680949248;;790137829544366080;;Tales of '250,000 Trapped' Aleppo Civilians Just 'Russophobic Chatter': https://t.co/rn64nA75IQ преко @SputnikInt;ERadeljasch;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Tue Dec 13 15:29:30 +0000 2016;808695347841273856;('808695347841273856', '808692973366083584');2525601571;('2525601571', '33227875');"RT @bruno_paul: Tales of '250,000 Trapped' #Aleppo Civilians Just 'Russophobic Chatter' by UK and France : official 

https://t.co/lQJC59Mv…";roadwish1;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Tue Dec 13 15:20:04 +0000 2016;808692973366083584;;33227875;;"Tales of '250,000 Trapped' #Aleppo Civilians Just 'Russophobic Chatter' by UK and France : official 

https://t.co/lQJC59Mvgf";bruno_paul;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Tue Dec 13 15:26:05 +0000 2016;808694488281411584;('808694488281411584', '808692973366083584');401105207;('401105207', '33227875');"RT @bruno_paul: Tales of '250,000 Trapped' #Aleppo Civilians Just 'Russophobic Chatter' by UK and France : official 

https://t.co/lQJC59Mv…";ChinPuff;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Tue Dec 13 15:09:21 +0000 2016;808690279184236545;('808690279184236545', '808688482440744960');126974076;('126974076', '21979017');"RT @DiddleySquatt: @syria_true @SyrianperNews @Syricide @marcelsardo @vshelford2 @Leonid_Bochev @Philbo 

Exposing #FakeNews - big job.
htt…";syria_true;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Tue Dec 13 15:02:13 +0000 2016;808688482440744960;;21979017;;"@syria_true @SyrianperNews @Syricide @marcelsardo @vshelford2 @Leonid_Bochev @Philbo 

Exposing #FakeNews - big job.
https://t.co/nNLfKhTKHO";DiddleySquatt;;https://sputniknews.com/middleeast/201612131048504132-russia-eastern-aleppo-civilians/
Mon May 01 17:13:10 +0000 2017;859093350334570497;('859093350334570497', '859093114799239168');258746102;('258746102', '1578098006');RT @AdsumP: The Swedish gv has told municipal authorities to prepare civil defense infrastructure  for a possible war https://t.co/uDTWV1VM…;carlosffrank;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Mon May 01 17:12:14 +0000 2017;859093114799239168;;1578098006;;The Swedish gv has told municipal authorities to prepare civil defense infrastructure  for a possible war https://t.co/uDTWV1VMbA;AdsumP;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Tue Feb 21 16:14:58 +0000 2017;834073940683153409;('834073940683153409', '834073827340595200');2332081962;('2332081962', '3772895061');RT @kylie_oneil75: Sweden tells municipalities to prepare for war https://t.co/kxrfdTFI51;micha_haviv;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Tue Feb 21 16:14:31 +0000 2017;834073827340595200;;3772895061;;Sweden tells municipalities to prepare for war https://t.co/kxrfdTFI51;kylie_oneil75;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 08 21:37:14 +0000 2017;829443997852635136;('829443997852635136', '829392835870937099');726440510332784640;('726440510332784640', '2178104040');RT @PakamamaniRenew: Sweden tells municipalities to prepare for war https://t.co/hBIX6fRgqs;_det_var_trist_;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 08 18:13:56 +0000 2017;829392835870937099;;2178104040;;Sweden tells municipalities to prepare for war https://t.co/hBIX6fRgqs;PakamamaniRenew;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 08 21:24:47 +0000 2017;829440864472686592;('829440864472686592', '829392835870937099');63826026;('63826026', '2178104040');RT @PakamamaniRenew: Sweden tells municipalities to prepare for war https://t.co/hBIX6fRgqs;tomjon12;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 08 18:36:41 +0000 2017;829398562832257025;('829398562832257025', '829392835870937099');2178104040;('2178104040', '2178104040');RT @PakamamaniRenew: Sweden tells municipalities to prepare for war https://t.co/hBIX6fRgqs;PakamamaniRenew;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 08 18:17:34 +0000 2017;829393750128463872;('829393750128463872', '829392835870937099');3285038749;('3285038749', '2178104040');RT @PakamamaniRenew: Sweden tells municipalities to prepare for war https://t.co/hBIX6fRgqs;abdulhayemehta;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Mon Feb 06 05:41:36 +0000 2017;828478729919688704;('828478729919688704', '828457771167150081');1365722599;('1365722599', '2344154581');RT @SunEconomy: Sweden tells municipalities to prepare for war https://t.co/L98jXoRtmS;unanoble;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Mon Feb 06 04:18:19 +0000 2017;828457771167150081;;2344154581;;Sweden tells municipalities to prepare for war https://t.co/L98jXoRtmS;SunEconomy;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Thu Feb 02 07:01:10 +0000 2017;827049202693918721;('827049202693918721', '826757708309217281');1012629878;('1012629878', '1080576949');RT @LorenceHud: https://t.co/cEvhly5q6k;Jgbrun23;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 01 11:42:52 +0000 2017;826757708309217281;;1080576949;;https://t.co/cEvhly5q6k;LorenceHud;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Thu Feb 02 06:43:38 +0000 2017;827044792034930688;('827044792034930688', '826757708309217281');21621661;('21621661', '1080576949');RT @LorenceHud: https://t.co/cEvhly5q6k;BlairAllen;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 01 13:16:47 +0000 2017;826781343577055232;('826781343577055232', '826757708309217281');3684977294;('3684977294', '1080576949');RT @LorenceHud: https://t.co/cEvhly5q6k;JosefBacon;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 01 11:48:19 +0000 2017;826759079855026177;('826759079855026177', '826757708309217281');2795038573;('2795038573', '1080576949');RT @LorenceHud: https://t.co/cEvhly5q6k;deleted52248878;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 01 11:02:34 +0000 2017;826747566725427200;('826747566725427200', '826745284030033920');92075232;('92075232', '20045684');RT @ultimateOne: Are #Sweden still preparing for war? https://t.co/DbFvnFKJhe;rodee55;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 01 10:53:30 +0000 2017;826745284030033920;;20045684;;Are #Sweden still preparing for war? https://t.co/DbFvnFKJhe;ultimateOne;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Feb 01 10:56:49 +0000 2017;826746116930682883;('826746116930682883', '826745284030033920');798264883062206469;('798264883062206469', '20045684');RT @ultimateOne: Are #Sweden still preparing for war? https://t.co/DbFvnFKJhe;sunneversets100;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sun Jan 22 19:57:18 +0000 2017;823258255711490048;('823258255711490048', '823229364707921922');153132108;('153132108', '103117970');RT @rsistons: ALERTE ! Sweden tells municipalities to prepare for a possible war  https://t.co/0vsUCbsMZa  From @AlfredoJalifeR_;hectorsmx;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sun Jan 22 18:02:30 +0000 2017;823229364707921922;;103117970;;ALERTE ! Sweden tells municipalities to prepare for a possible war  https://t.co/0vsUCbsMZa  From @AlfredoJalifeR_;rsistons;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sun Jan 22 19:50:30 +0000 2017;823256544015826944;('823256544015826944', '823229364707921922');482605432;('482605432', '103117970');RT @rsistons: ALERTE ! Sweden tells municipalities to prepare for a possible war  https://t.co/0vsUCbsMZa  From @AlfredoJalifeR_;QuintoValerio;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sun Jan 22 18:43:44 +0000 2017;823239742602899457;('823239742602899457', '823231926290903040');122262091;('122262091', '122271311');RT @Gittyss: #Sweden tells #municipalities to prepare for #war https://t.co/WwPgLyRmlt;sailor_man_dan;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sun Jan 22 18:12:40 +0000 2017;823231926290903040;;122271311;;#Sweden tells #municipalities to prepare for #war https://t.co/WwPgLyRmlt;Gittyss;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sat Jan 14 12:46:33 +0000 2017;820250753675788288;('820250753675788288', '820236581722329088');112153936;('112153936', '480494661');RT @Merovingienfr: Sweden tells municipalities to prepare for war https://t.co/e3xpYerFEu;sylvita30;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sat Jan 14 11:50:14 +0000 2017;820236581722329088;;480494661;;Sweden tells municipalities to prepare for war https://t.co/e3xpYerFEu;Merovingienfr;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sat Jan 14 11:55:36 +0000 2017;820237930551799809;('820237930551799809', '820236581722329088');2966503372;('2966503372', '480494661');RT @Merovingienfr: Sweden tells municipalities to prepare for war https://t.co/e3xpYerFEu;paoegilles;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sat Jan 14 11:53:22 +0000 2017;820237367038672898;('820237367038672898', '820236581722329088');2411024755;('2411024755', '480494661');RT @Merovingienfr: Sweden tells municipalities to prepare for war https://t.co/e3xpYerFEu;danubaud;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Jan 11 16:42:29 +0000 2017;819222963568291840;('819222963568291840', '819216833379082240');115543224;('115543224', '115543224');RT @jennyfrky: Sweden tells municipalities to prepare for war — RT News https://t.co/dNreRDiq4Z;jennyfrky;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Wed Jan 11 16:18:08 +0000 2017;819216833379082240;;115543224;;Sweden tells municipalities to prepare for war — RT News https://t.co/dNreRDiq4Z;jennyfrky;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Mon Jan 09 20:19:07 +0000 2017;818552705845260289;('818552705845260289', '818552687633559552');790137829544366080;('790137829544366080', '790137829544366080');RT @ERadeljasch: https://t.co/UaPd5UZ7jV;ERadeljasch;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Mon Jan 09 20:19:03 +0000 2017;818552687633559552;;790137829544366080;;https://t.co/UaPd5UZ7jV;ERadeljasch;;https://www.rt.com/news/370290-sweden-prepare-possible-war/
Sat Dec 17 05:37:31 +0000 2016;809995922176430080;('809995922176430080', '809146320988598278');4214758101;('4214758101', '723458294375931904');RT @slava381977: West’s attempts to spread Russophobia futile despite best efforts- Kremlin spokesman #Trump https://t.co/HBuofIu9NR  https…;1lionroars;;https://www.rt.com/news/370210-west-russia-peskov-rt/
Wed Dec 14 21:21:30 +0000 2016;809146320988598278;;723458294375931904;;West’s attempts to spread Russophobia futile despite best efforts- Kremlin spokesman #Trump https://t.co/HBuofIu9NR  https://t.co/OwJfHnaCcN;slava381977;;https://www.rt.com/news/370210-west-russia-peskov-rt/
